id,question,useRAG,dataset,char_count,digit_char_count,has_quote,starts_with_why,starts_with_how,starts_with_what,starts_with_who,starts_with_when,starts_with_where,starts_with_which,is_definition,is_yesno,is_comparison,word_count,number_token_count,verb_count,propn_count,noun_chunk_count,entity_count,person_count,org_gpe_loc_count,date_time_count,cardinal_count,has_person_entity,has_date_entity,has_number_entity
5abe19895542991f661060c2,Liaocheng and Shayang County are both located in which country?,1,hotpot,63,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,3,3,2,2,0,0,0,1,0,0
5ab3c05d55429969a97a81aa,How many times has the author of Negotiating with the Dead been shortlisted for the Booker Prize ?,1,hotpot,98,0,0,0,1,0,0,0,0,0,0,0,0,18,0,3,2,3,2,0,1,0,0,0,0,0
5ab9ccef55429955dce3ed86,WHat dish is  Dacryopinax spathularia included in that is also sometimes called Luóhàn cài?,1,hotpot,91,0,0,0,0,1,0,0,0,0,0,0,0,15,0,2,2,4,1,1,0,0,0,1,0,0
5a72c6565542992359bc31a7,What is the stage name of the former pornographic actress born in 1981 that co-hosted the 26th AVN Awards?  ,1,hotpot,106,6,0,0,0,1,0,0,0,0,1,0,0,22,2,4,2,4,2,0,0,1,1,0,1,1
5a72908f5542994cef4bc33b,"Which musician, Ciaran Gribbin or Brett Scallions, is a member of the post-grunge band Fuel?",1,hotpot,92,0,0,0,0,0,0,0,0,1,0,0,1,20,0,0,5,6,3,2,1,0,0,1,0,0
5a73830d55429908901be2da,"What actress starred in ""The Golden Girls"" and was an animal rights activist?",1,hotpot,77,0,1,0,0,1,0,0,0,0,0,0,0,16,0,1,1,3,1,0,0,0,0,0,0,0
5a7982435542994bb945701f,What was the formal name of the building that housed the scene that formed the band Hjertestop?,1,hotpot,95,0,0,0,0,1,0,0,0,0,1,0,0,18,0,2,1,7,1,0,1,0,0,0,0,0
5ae5c8cf554299546bf82f5f,"Fiske O'Hara was born in what city Knox County, Maine, that had a population of 2,297 as of the 2010 census?",1,hotpot,108,8,1,0,0,0,0,0,0,0,0,0,0,24,2,2,5,5,5,1,2,1,1,1,1,1
5ae0132d55429925eb1afc00, The Soul of Buddha is a 1918 American silent romance film shot in a borough  that is the western terminus of what?,1,hotpot,114,4,0,0,0,0,0,0,0,0,0,0,0,23,1,1,2,7,3,0,1,1,0,0,1,0
5adf9d135542995534e8c817,Are Des Moines International Airport and Grand Canyon National Park Airport both major airline hubs?,0,hotpot,100,0,0,0,0,0,0,0,0,0,0,1,1,16,0,0,9,3,3,0,3,0,0,0,0,0
5abbc2245542992ccd8e7f8a,In which part of Attica was the battle of Marathon in 490 BC fought?,1,hotpot,68,3,0,0,0,0,0,0,0,0,0,0,0,15,1,0,3,5,3,0,2,0,1,0,0,1
5a83c56d5542996488c2e4c3,"Which magazine, the British response to magazines such as ""Playboy"" and ""Penthouse"" did horror author Graham Masterton edit?",1,hotpot,124,0,1,0,0,0,0,0,0,1,0,0,0,24,0,2,4,6,4,1,1,0,0,1,0,0
5ab870ed55429934fafe6db9, The Canadian Hot 100 is a music industry record chart in Canada for for a song that is released separately from what?,0,hotpot,117,3,0,0,0,0,0,0,0,0,0,0,0,23,1,1,3,6,3,0,2,0,1,0,0,1
5abb76fa5542992ccd8e7f48,"Who was the leading female star in ""The Others"" which marked the final film appearance of Renée Asherson in 2001?",1,hotpot,113,4,1,0,0,0,1,0,0,0,0,0,0,23,1,2,2,6,3,1,0,1,0,1,1,0
5a7b55bc55429927d897bf98,How many assists did the Bosnian football player account for during the 2008–09 VfL Wolfsburg season?,1,hotpot,101,6,0,0,1,0,0,0,0,0,0,0,0,17,0,2,2,5,1,0,1,0,0,0,0,0
5ae518ae5542993aec5ec13c,Were the documentaries  One Big Hapa Family and A Film Unfinished directed by the same person?,1,hotpot,94,0,0,0,0,0,0,0,0,0,0,1,1,17,1,1,5,4,1,0,0,0,1,0,0,1
5ac1c18855429964131be279,"In the CBS television sitcome Double Rush, Johnny Verona, manager of a bicycle delivery service in New York City was played by an actor of what nationality?",1,hotpot,156,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,6,8,4,1,2,0,0,1,0,0
5ac199955542994ab5c67d8c,Jullian Allen a Brittish-American Illustrator had some of his Illustration published appear in Queen magazine. In 1970 the magazines name was changed to Harper's and Queen. What is the name of the magazine now ?,1,hotpot,211,4,1,0,0,0,0,0,0,0,0,0,0,40,1,4,8,11,7,3,3,1,0,1,1,0
5ae27f22554299495565da8d,In what year was the mathematician husband of Anneli Cahn Lax born?,1,hotpot,67,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,3,3,2,0,1,1,0,0,1,0
5ac2680055429963665199a8,What position did Ernest Newman hold at Her Majesty's Royal Palace and Fortress?,1,hotpot,80,0,1,0,0,1,0,0,0,0,0,0,0,15,0,2,6,4,2,1,1,0,0,1,0,0
5ae351405542994393b9e67f,Jim Halsey guided the career of the musician who hosted what country variety show?,1,hotpot,82,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,2,5,1,1,0,0,0,1,0,0
5ae1da385542997283cd2297,"Which actresses appeared with the mother of Robert Lowery Hanks in the film ""Little Women""?",1,hotpot,91,0,1,0,0,0,0,0,0,1,0,0,0,18,0,1,4,5,2,1,0,0,0,1,0,0
5adc69ef554299438c868daf,Are Kalenderhane Mosque and Galata Bridge both located in Istanbul?,0,hotpot,67,0,0,0,0,0,0,0,0,0,0,1,1,11,0,1,5,3,2,0,2,0,0,0,0,0
5a7a954855429941d65f26cd,"What album did John Lennon release before the one that contained the song ""How?""",1,hotpot,80,0,1,0,0,1,0,0,0,0,0,0,0,17,1,1,2,4,1,1,0,0,0,1,0,0
5ab9ddaa5542994dbf019873,"Brigadier Stanley James Ledger Hill was attached to the command post of which senior British Army officer born on July 10, 1886?",1,hotpot,128,6,0,0,0,0,0,0,0,0,0,0,0,24,2,2,7,4,3,1,1,1,0,1,1,0
5abbdd565542993f40c73bfb,What is the airport code for the Vilnius Airport that ceased operations in 2015?,1,hotpot,80,4,0,0,0,1,0,0,0,0,1,0,0,15,1,1,2,5,2,0,1,1,0,0,1,0
5a8b544855429950cd6afcae,"Which animated film was released first, The Country Bears or The Wild?",1,hotpot,70,0,0,0,0,0,0,0,0,1,0,0,1,14,1,2,3,3,1,0,0,0,1,0,0,1
5aba480c55429939ce03dc77,Where is the movie from that is directed by Raymond Yip and stars the winner of Miss Chinese International Pageant of 1988?,1,hotpot,123,4,0,0,0,0,0,0,1,0,0,0,0,23,1,2,6,5,3,1,1,1,0,1,1,0
5a8518a75542994c784ddaf7,What type of structure does 277 Park Avenue and 126 Madison Avenue have in common?,0,hotpot,82,6,0,0,0,1,0,0,0,0,0,0,0,16,2,1,4,4,3,0,2,0,1,0,0,1
5a81b43d5542995ce29dcc39,John Stoltenberg is the managing editor of the magazine that focuses on what?,1,hotpot,77,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,2,5,1,1,0,0,0,1,0,0
5a79e3925542994bb9457130,Name three best sellers from Arthur Hailey that were released before Donna Tartt was born.,1,hotpot,90,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2,4,5,3,2,0,0,1,1,0,1
5adbf34955429947ff173862,Is Karjiang a mountain and Sherpi Kangri a mountain peak?,0,hotpot,57,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,3,4,2,0,2,0,0,0,0,0
5ac5275755429924173fb617,"Because Marc Shiller was born in Beunos Aires in 1957, but is a resident of the United States, what ethnic group does he belong to?",1,hotpot,131,4,0,0,0,0,0,0,0,0,0,0,0,28,1,2,6,6,4,1,2,1,0,1,1,0
5a77519c55429972597f14fa,Which one the cast members in the film Only Lovers Left Alive also played in Othello?,1,hotpot,85,0,0,0,0,0,0,0,0,1,0,0,0,17,1,2,2,6,3,0,1,0,1,0,0,1
5a7a05485542990783324def,Which song by Last One Picked appeared in a 2004 American teen musical comedy film directed by Sara Sugarman?,1,hotpot,109,4,0,0,0,0,0,0,0,1,0,0,0,20,2,2,3,4,4,1,2,1,0,1,1,0
5ae3fd195542995dadf2428d,Are Jim Lindberg and Alison Moyet singers of the same nationality?,0,hotpot,66,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,4,3,2,2,0,0,0,1,0,0
5ab3b2c4554299233954ff8a,Chapter 27 is a 2007 film depicting the murder of John Lennon by someone who remained at the crime scene after the murder reading what novel?,1,hotpot,141,6,0,0,0,0,0,0,0,0,0,0,0,27,2,3,2,9,3,1,0,1,0,1,1,0
5a74f7f15542993748c89765,When was the father of Princess Mafalda of Savoy born ?,1,hotpot,55,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,3,3,1,0,1,0,0,0,0,0
5abaad5855429901930fa88f,How many more singles titles did Kim Warwick win than Jorge Lozano?,1,hotpot,67,0,0,0,1,0,0,0,0,0,0,0,0,13,0,1,4,2,2,2,0,0,0,1,0,0
5a770eb65542994aec3b71d4,What is the name of the 1999 film directed by Roman Polanski and starring his wife Emmanuelle Seigner that was a world-wide success but critically and commercially unsuccessful in North America?,1,hotpot,194,4,0,0,0,1,0,0,0,0,1,0,0,34,1,2,6,9,4,2,1,1,0,1,1,0
5a7a845755429941d65f2684,"Which film was released more recently, Make Mine Music or Old Dogs?",1,hotpot,67,0,0,0,0,0,0,0,0,1,0,0,1,14,0,2,4,3,1,0,1,0,0,0,0,0
5ab42b24554299753aec5a43,Operation light house was an experiment by Wernher von Braun and another man born in what year?,1,hotpot,95,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,3,5,2,1,0,1,0,1,1,0
5a8141cc55429938b6142316,Are both Cynthia Mort and George Archainbaud American?,1,hotpot,54,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0,5,2,2,2,0,0,0,1,0,0
5abdb8ba5542993f32c2a015,Maggie May is a musical based on a folk song about a prostitute who robbed whom?,1,hotpot,80,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,2,5,1,1,0,0,0,1,0,0
5ab90f5755429934fafe6e57,The R241 road is in a county in what Republic?,1,hotpot,46,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,3,1,0,0,0,0,0,0,0
5a8492ab5542992a431d1a5b,"Which plane has seen more combat, the Northrop F-15 Reporter or the Northrop P-61 Black Widow?",1,hotpot,94,4,0,0,0,0,0,0,0,1,0,0,1,18,0,1,7,2,3,0,2,0,0,0,0,0
5a83c3275542996488c2e4be,Which rivers have their confluence at the city Shelly Hruska is from?,1,hotpot,69,0,0,0,0,0,0,0,0,1,0,0,0,13,0,1,2,4,1,1,0,0,0,1,0,0
5a8bde565542995d1e6f1454,Which airport Grand Forks International Airport or El Paso International Airport is closer to their town ?,1,hotpot,106,0,0,0,0,0,0,0,0,1,0,0,1,17,0,0,8,2,2,0,2,0,0,0,0,0
5ac249bd55429951e9e68528,What flow of goods and services were managed and distributed by General Blood?,1,hotpot,78,0,0,0,0,1,0,0,0,0,0,0,0,14,0,2,2,4,1,1,0,0,0,1,0,0
5a80f4c2554299260e20a1da,What is the nickname of the WWII battleship at the Fall River Heritage State Park?,1,hotpot,82,0,0,0,0,1,0,0,0,0,1,0,0,16,0,0,6,4,2,0,1,0,0,0,0,0
5ae12fcf5542990adbacf72c,Astro Boy and The Secret of Kells share which genre of film?,0,hotpot,60,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,4,4,2,1,0,0,0,1,0,0
5a898872554299669944a540,What was the name of Kalyanji Virji Shah's brother who won the Filmfare Award for Best Music Director?,1,hotpot,102,0,1,0,0,1,0,0,0,0,1,0,0,20,0,1,8,6,2,0,1,0,0,0,0,0
5ade858a55429975fa854eea,What sport is played by both Justin Gimelstob and Angelique Kerber?,0,hotpot,67,0,0,0,0,1,0,0,0,0,0,0,1,12,0,1,4,3,2,2,0,0,0,1,0,0
5a8f54165542992414482a52,The Meadowbrook State Parkway connects to the Southern State Parkway in a community with what population as of the 2010 census?,1,hotpot,127,4,0,0,0,0,0,0,0,0,0,0,0,22,1,1,6,5,2,0,1,1,0,0,1,0
5a8b448255429971feec468c,"Stephen Graham starred in a film in 2006, directed by whom?",1,hotpot,59,4,0,0,0,0,0,0,0,0,0,0,0,13,1,2,2,3,2,1,0,1,0,1,1,0
5a8f18d555429918e830d189,What city is between Normanby le Wold and the A46 Junction between Lincoln and Grimsby?,1,hotpot,87,2,0,0,0,1,0,0,0,0,0,0,1,16,0,0,6,6,2,1,1,0,0,1,0,0
5ae7308d5542991e8301cbb8,Which Roman Emperor was grandfather to the children of Mark Antony?,1,hotpot,67,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,4,4,2,1,1,0,0,1,0,0
5ae305355542992decbdcdc2,What season three X Factor winner has worked with songwriter Ryan Tedder?,1,hotpot,73,0,0,0,0,1,0,0,0,0,0,0,0,13,1,1,5,2,3,1,1,0,1,1,0,1
5a8530cc5542992a431d1aeb,The university which David R. Marchant was a member of in 1994 is located in what city?,1,hotpot,87,4,0,0,0,0,0,0,0,0,0,0,0,18,1,1,3,4,2,1,0,1,0,1,1,0
5adc459255429944faac24ad,Which member of the research project conducted by the Creation Research Society and the Institute for Creation Research between 1997 and 2005 was Kevin R. Henke most critical of? ,1,hotpot,178,8,0,0,0,0,0,0,0,1,0,0,1,30,2,1,9,6,4,1,2,1,0,1,1,0
5a866fed554299211dda2b2e,Psycho-physical Awareness was developed into an original and dependable method by a Russian-American actor who was referred to by Konstantin Stanislavski as what?,1,hotpot,162,0,0,0,0,0,0,0,0,0,0,0,0,28,0,2,3,6,3,1,2,0,0,1,0,0
5abeafbb5542997ec76fd347,"Between the documentaries The Staten Island Catapult and Frida, en trotjänarinna which came first?",1,hotpot,98,0,0,0,0,0,0,0,0,0,0,0,1,16,1,1,4,5,3,0,2,0,1,0,0,1
5ab6391755429953192ad2a7,The 1974 South African Grand Prix was a Formula One motor race held at a racing circuit located in which South African Province ?,1,hotpot,129,4,0,0,0,0,0,0,0,0,0,0,0,24,2,2,6,4,3,0,2,1,0,0,1,0
5a7c68575542996dd594b91c,What was the sequel of the game that e was published by U.S. Gold in 1992?,1,hotpot,74,4,0,0,0,1,0,0,0,0,1,0,0,17,1,1,2,6,2,0,1,1,0,0,1,0
5ac524e55542994611c8b3d0,Which number in the Final Fantasy series was created by Hiroyuki Ito and allows the player control of the artificial intelligence of the characters in battle?,0,hotpot,158,0,0,0,0,0,0,0,0,1,0,0,0,27,0,2,4,7,2,1,1,0,0,1,0,0
5abed6905542990832d3a0ed,Leonard Stogel managed which rock singer known for his robe-and-turban outfit?,1,hotpot,78,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,2,3,1,1,0,0,0,1,0,0
5a7bd791554299683c1c62c2,"Howard Bilerman produced an album for which songwriter from Athens, Georgia?",1,hotpot,76,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,4,5,3,1,2,0,0,1,0,0
5ae75a5a5542991bbc9761f3,"""Heropanti"" star Kriti Sanon appears in the remix video for a song from what Bollywood film?",1,hotpot,92,0,1,0,0,0,0,0,0,0,0,0,0,19,0,1,4,4,2,2,0,0,0,1,0,0
5a7741775542994aec3b724f,What is the name of the character portrayed by Anna Camp in the film centered on the fictional Barden University and The Bellas?,1,hotpot,128,0,0,0,0,1,0,0,0,0,1,0,0,24,0,2,5,7,3,1,2,0,0,1,0,0
5a80d2c6554299260e20a17c,British Airways and EasyJet are both based out of where?,0,hotpot,56,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,3,2,2,0,2,0,0,0,0,0
5a8a1b7a5542992d82986ec0,"Where did the father of Edward Garrison Walker live when he wrote ""An Appeal to the Coloured Citizens of the World""?",1,hotpot,116,0,1,0,0,0,0,0,1,0,0,0,0,24,0,1,6,6,3,1,1,0,0,1,0,0
5a8638945542994775f6072d,Are Sutera and Rhodotypos both types of shrub?,0,hotpot,46,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0,3,4,1,0,1,0,0,0,0,0
5adc2e3d554299438c868d6b,Jesús Dautt is a Mexican professional footballer who is on loan from a club founded on what date?,1,hotpot,97,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,2,6,2,1,1,0,0,1,0,0
5ae5f3bb5542996de7b71a7e,Which star of The Human Stain was born in 1937?,1,hotpot,47,4,0,0,0,0,0,0,0,1,0,0,0,11,1,1,2,2,2,0,1,1,0,0,1,0
5a85d25b5542996432c570ee,"Which basketball club located in Alytus, Lithuania does Anatoly Kashirov play for?",1,hotpot,82,0,0,0,0,0,0,0,0,1,0,0,0,14,0,2,4,4,3,1,2,0,0,1,0,0
5ab66fd355429954757d32b7,For which University did the quarterback featured on the cover of Madden NFL 06 play basketball ?,1,hotpot,97,2,0,0,0,0,0,0,0,0,0,0,0,17,1,1,3,7,4,0,3,0,1,0,0,1
5a7153d05542994082a3e7dc,"Which Istanbul mosque is unique for retaining a Baroque style of architecture, the Bayezid II Mosque or the Nusretiye Mosque?",1,hotpot,125,0,0,0,0,0,0,0,0,1,0,0,1,22,0,1,7,5,4,0,4,0,0,0,0,0
5ae249925542994d89d5b3c1,Which player Richard Gasquet or Jim Pugh  has won more mixed double Grand Slam titles ?,1,hotpot,87,0,0,0,0,0,0,0,0,1,0,0,1,16,0,1,6,4,3,2,1,0,0,1,0,0
5ac170af5542994d76dcce20,"Which of the singers has more things to be known for, Greg Puciato or Syd Barrett?",0,hotpot,82,0,0,0,0,0,0,0,0,1,0,0,1,18,0,2,4,5,2,2,0,0,0,1,0,0
5a80cddd554299260e20a169,Multiple award-winning actor Gary Sinise appeared in The Stand in 1994 - a miniseries based on a novel and screenplay by which noted author?,1,hotpot,140,4,0,0,0,0,0,0,0,0,0,0,0,27,1,4,3,7,3,1,1,1,0,1,1,0
5a89ab1355429946c8d6e996,Is Carnegie Hall Tower located in the same city as Staten Island?,0,hotpot,65,0,0,0,0,0,0,0,0,0,0,1,1,13,0,1,5,3,2,0,2,0,0,0,0,0
5a7319bc5542992359bc3235,"Who lived longer, Leonid Khachiyan or Nikolai Lobachevsky?",1,hotpot,58,0,0,0,0,0,1,0,0,0,0,0,1,10,0,1,4,1,2,2,0,0,0,1,0,0
5ae638865542992ae0d1628c,"Who created the 2003 remake of the 1983 overhead view, vehicular combat game developed by Bally Midway?",1,hotpot,103,8,0,0,0,0,1,0,0,0,0,0,0,19,2,2,2,5,3,0,1,2,0,0,1,0
5a72af155542992359bc316c,"What movie included Robin Williams along with Joshua Aaron Charles, set in 1959 at a Vermont boarding school?",1,hotpot,109,4,0,0,0,1,0,0,0,0,0,0,0,20,1,2,6,4,4,2,1,1,0,1,1,0
5abd09585542996e802b469b,What year did the musical premiere that was based on the 2007 Irish romantic musical film of the same name?,1,hotpot,107,4,0,0,0,1,0,0,0,0,0,0,1,21,1,2,0,4,2,0,1,1,0,0,1,0
5a71214d5542994082a3e5b9,What production company was founded by George Balanchine to create a live stage version of the 1942 film Casablanca?,1,hotpot,116,4,0,0,0,1,0,0,0,0,0,0,0,20,1,2,3,4,3,1,0,1,0,1,1,0
5a8a0cb75542992d82986e7d,How long is the tidal estuary in which Branford is a shoreline town?,1,hotpot,68,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,1,4,1,0,1,0,0,0,0,0
5a79c7ac5542994bb9457097,How many girls and boys are in the seventeen sibling family featured on Counting On?,1,hotpot,84,0,0,0,1,0,0,0,0,0,0,0,0,16,1,2,1,3,1,0,0,0,1,0,0,1
5abbc96755429931dba1452c,"How many records had the team sold before performing ""aint thinkin' 'bout you""?",1,hotpot,79,0,1,0,1,0,0,0,0,0,0,0,0,18,0,4,0,4,0,0,0,0,0,0,0,0
5ade664555429939a52fe89c,WSCV's transmitter is located near this stadium located in which suburb?,1,hotpot,72,0,1,0,0,0,0,0,0,0,0,0,0,13,0,2,1,3,1,0,1,0,0,0,0,0
5a8a06c35542992d82986e57,What was the name of Scottish singer-songwriter James Aaron Diamond's first solo album that debuted in 1985?,1,hotpot,108,4,1,0,0,1,0,0,0,0,1,0,0,21,2,1,3,4,4,1,1,1,1,1,1,1
5ae2cbc9554299495565db36,"Which character did Tamzin Outhwaite play first: Connie (on ""Inside No. 9"") or Melanie Owen (""EastEnders"")?",1,hotpot,107,1,1,0,0,0,0,0,0,1,0,0,1,27,2,1,7,5,6,2,1,0,1,1,0,1
5abf16965542993fe9a41dd3," Hamilton Evans ""Tony"" James is the COO and director of the largest alternative investment firm in what?",1,hotpot,103,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,5,5,3,2,1,0,0,1,0,0
5ab7ccf455429928e1fe3910,What was the 2010 population of the town where Lake George Avenue Historic District is located?,1,hotpot,95,4,0,0,0,1,0,0,0,0,1,0,0,17,1,1,5,4,2,0,1,1,0,0,1,0
5abd0b685542996583600501,Is the school where Aaron Parrett currently teaches English Literature public or private?,1,hotpot,89,0,0,0,0,0,0,0,0,0,0,1,1,14,0,1,4,3,2,1,0,0,0,1,0,0
5a7fa08d55429969796c1af7,"Were the board games, Clans and Drunter und Drüber, both created by Leo Colovini?",0,hotpot,81,0,0,0,0,0,0,0,0,0,0,1,1,17,0,2,5,5,3,2,1,0,0,1,0,0
5a7306a655429901807daf67,Who is prime minister of this West African country that covers 36125km2?,1,hotpot,72,6,0,0,0,0,1,0,0,0,0,0,0,13,0,1,0,4,1,0,1,0,0,0,0,0
5adce2ee5542992c1e3a2461,"What city that Lettuce Lake Park is just outside of is the largest in Hillsborough County, Florida? ",1,hotpot,99,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,6,3,3,0,3,0,0,0,0,0
5ab4f7fc5542991779162d43,Kete Krachi is a town in what region?,1,hotpot,37,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,3,1,1,0,0,0,1,0,0
5ae0d3da5542990adbacf66d,Which Prince of Bismarcks EMS dispatch incited France to declare the Franco-Prussian War in July 1870,1,hotpot,101,4,0,0,0,0,0,0,0,1,0,0,0,18,1,2,8,4,3,0,1,1,0,0,1,0
5a81d19b55429926c1cdad90,"Tryon D. Lewis is a lawyer from Odessa, Texas which is located in what county?",1,hotpot,78,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,5,6,3,1,2,0,0,1,0,0
5ab4fd0b55429942dd415fbb,"Mundo Perdido was influenced by an ancient Mesoamerican city located in a sub-valley of the Valley of Mexico, that is 40 km northeast of what modern day city?",1,hotpot,158,2,0,0,0,0,0,0,0,0,0,0,0,32,1,2,4,9,4,1,2,0,1,1,0,1
5ae5d0b5554299546bf82f80,"Which Disneyland attraction is Matterhorn Bobsleds roller coaster, an expanded version of",0,hotpot,89,0,0,0,0,0,0,0,0,1,0,0,0,13,0,1,3,3,2,1,1,0,0,1,0,0
5a78e9d155429970f5fffdcc,Was Pepper Keenan or Rob Parissi born first?,1,hotpot,44,0,0,0,0,0,0,0,0,0,0,1,1,9,1,1,4,2,3,2,0,0,1,1,0,1
5a8adc935542992d82986fb0,"Which is headquarter farther south, Jet's Pizza or Chuck E. Cheese's?",0,hotpot,69,0,1,0,0,0,0,0,0,1,0,0,1,15,0,0,5,1,2,1,1,0,0,1,0,0
5a8763475542996e4f3087c0,What championship did the person who substituted for Simon Pagenaud secure a contract to drive in 2017?,1,hotpot,103,4,0,0,0,1,0,0,0,0,0,0,0,18,1,3,2,5,2,1,0,1,0,1,1,0
5a8c7232554299585d9e36a6,What is a Southern European island country that was home to an airline pilot who flew the CASA-212-200 Aviocar before retiring in 2008 for health reasons? ,1,hotpot,154,10,0,0,0,1,0,0,0,0,1,0,0,29,2,2,1,7,2,0,1,1,0,0,1,0
5ac156d05542994ab5c67ce9,Was Cars 2 released by the same company which used songs written by Lin-Manuel Miranda in another of its movies?,1,hotpot,112,1,0,0,0,0,0,0,0,0,0,1,1,23,1,3,3,7,2,1,0,0,1,1,0,1
5adcc9f35542990d50227d20,Which US Supreme court case involved a waiver of right to counsel Planned Parenthood v. Casey or Montejo v. Louisiana?,1,hotpot,118,0,0,0,0,0,0,0,0,1,0,0,1,21,0,2,7,7,5,1,4,0,0,1,0,0
5ae1d656554299234fd04322,Are Greater Swiss Mountain Dog and Harrier both dog breeds?,0,hotpot,59,0,0,0,0,0,0,0,0,0,0,1,1,11,0,0,5,3,0,0,0,0,0,0,0,0
5ae788fa55429952e35ea964,The On Tour Forever album gave Blues Traveler the opportunity to display what musical trademark?,1,hotpot,96,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,4,3,1,1,0,0,0,1,0,0
5adf39d45542992d7e9f92e5,"Davy Crockett, King of the Wild Frontier:and Herbie Rides Again were both by which company?",1,hotpot,91,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,7,5,2,1,1,0,0,1,0,0
5ab503db5542990594ba9cc8,What is the nationality of the most successful female ski racer ever?,1,hotpot,69,0,0,0,0,1,0,0,0,0,1,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0
5ae617285542996de7b71b4c,The Lady Craved Excitement was a film that featured the British character actor originally of what nationality?,1,hotpot,111,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,3,5,1,0,1,0,0,0,0,0
5aba9e545542994dbf019986,Andrew Stanton co-directed which film which featured greedy grasshoppers?,1,hotpot,73,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,2,3,1,1,0,0,0,1,0,0
5a8841195542994846c1ce65,"Who produced the 1998 British comedy starring the director of the feature film ""Eddie the Eagle""?",1,hotpot,97,4,1,0,0,0,1,0,0,0,0,0,0,19,1,2,2,6,3,0,1,1,0,0,1,0
5a80b8845542992bc0c4a7de,"In regards to the 2015 animation film based on The True Meaning of Smekday, who produced a song that was sung by a Barbadian?",1,hotpot,125,4,0,0,0,0,0,0,0,0,0,0,0,26,1,3,3,8,3,0,1,1,0,0,1,0
5add92885542990dbb2f7e72,How did the chairman of the Luthuanian Union of Actors discribe the star of the film Redirected?,1,hotpot,96,0,0,0,1,0,0,0,0,0,0,0,0,18,0,1,4,6,2,0,2,0,0,0,0,0
5a8b595855429949d91db563,"In what year was the band, whose bassist joined Arvas in 1996, formed?",1,hotpot,70,4,0,0,0,0,0,0,0,0,0,0,0,16,1,2,1,4,3,1,0,2,0,1,1,0
5a88e3cc5542997e5c09a6c2,What location is shared by both Great Neck School District and Saddle Rock Elementary School?,1,hotpot,93,0,0,0,0,1,0,0,0,0,0,0,1,16,0,1,8,3,1,0,1,0,0,0,0,0
5ac294b955429921a00aafd0,"Which magazine was created first, Macworld or Soaps In Depth?",1,hotpot,61,0,0,0,0,0,0,0,0,1,0,0,1,12,1,1,2,2,2,0,1,0,1,0,0,1
5a75fa14554299109176e5dc,"Which tournament, organised by the Professional Darts Corporation, is planned to finish at the multi-purpose indoor arena located in the centre of The O2 entertainment complex on the Greenwich Peninsula in south-east London?",1,hotpot,224,1,0,0,0,0,0,0,0,1,0,0,0,40,0,4,8,7,5,0,4,0,1,0,0,1
5adf88995542993344016cd4,Which city is the home of the character that might be based on John Capozzi?,1,hotpot,76,0,0,0,0,0,0,0,0,1,0,0,0,16,0,1,2,5,1,1,0,0,0,1,0,0
5ae0850055429945ae959396,"Who was older, Andrew Preston or James Taylor?",1,hotpot,46,0,0,0,0,0,1,0,0,0,0,0,1,10,0,0,4,1,2,2,0,0,0,1,0,0
5ae835f25542997ec272776f,Charles Barkley changed his jersey number to #32 in honor of a player born in which year ?,1,hotpot,90,2,0,0,0,0,0,0,0,0,0,0,0,19,1,2,3,5,3,1,0,1,1,1,1,1
5a8d7a8d55429941ae14dfc2,Which company does Timothy Oulton retail his products through that is based in Corte Madera?,1,hotpot,92,0,0,0,0,0,0,0,0,1,0,0,0,16,0,2,4,5,2,1,1,0,0,1,0,0
5a8555ea5542992a431d1b07,"The movie that was the directorial debut of Jonathan Glazer included the musical piece Lujon. Which other movie that has the letter ""B"" in it also includes this piece?",1,hotpot,167,0,1,0,0,0,0,0,0,0,0,0,0,33,0,3,4,10,2,1,1,0,0,1,0,0
